t 1fps,x,vx,v,ax,a,,t 2fps,x,vx,v,ax,a,,t 3fps,x,vx,v,ax,a,,t 4fps,x,vx,v,ax,a,,t 5fps,x,vx,v,ax,a
12.89622,-0.71756,-0.00969,0.01498,-0.06135,0.50921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.91290,-0.71767,-0.01877,0.01877,-0.41669,0.61122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.92958,-0.71818,-0.02776,0.03430,-0.19370,0.21998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.94627,-0.71860,-0.02301,0.02366,0.13252,0.91558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.96295,-0.71895,-0.02293,0.02534,0.01862,0.37077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.97963,-0.71936,-0.02339,0.02751,0.33844,0.36122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.99632,-0.71973,-0.01236,0.02194,0.01620,0.15808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.01300,-0.71978,-0.01809,0.01980,-0.28955,0.65047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.02968,-0.72033,-0.02850,0.02858,-0.24416,0.33192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04637,-0.72073,-0.02274,0.02274,0.40354,0.40430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.06305,-0.72109,-0.01632,0.01632,-0.01989,0.16345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.07973,-0.72127,-0.02051,0.02059,-0.07020,0.15927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.09642,-0.72178,-0.02327,0.02329,0.24250,0.24353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11310,-0.72205,-0.00991,0.01018,0.47156,0.47303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.12978,-0.72211,-0.00634,0.00670,-0.08392,0.19520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.14647,-0.72226,-0.01374,0.01378,-0.39006,0.39137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.16315,-0.72257,-0.02005,0.02050,-0.54397,0.71726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.17983,-0.72293,-0.03046,0.03280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.19652,-0.72358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
